,ProjectID,land_use,year,percent_development_pa,status,development_pa
14907,25087.x,Education (GFA),2027,0.0,Pipeline,0.0
14908,Mina Zayed_Phase 3,Education (GFA),2027,0.0,Pipeline,0.0
14909,12698,Education (GFA),2027,0.0,Pipeline,0.0
14910,1113.1,Education (GFA),2027,0.0,Pipeline,0.0
14911,6053,Education (GFA),2027,0.0,Pipeline,0.0
14912,22345,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14913,36681,Education (GFA),2027,0.0,Pipeline,0.0
14914,Al Sader Ph2,Education (GFA),2027,0.0,Pipeline,0.0
14915,1164,Education (GFA),2027,0.0,Pipeline,0.0
14916,1416,Education (GFA),2027,0.0,Pipeline,0.0
14917,17407,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14918,1089.65,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14919,1113.16,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14920,23037,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14921,18495.1,Education (GFA),2027,0.0,Pipeline,0.0
14922,1317,Education (GFA),2027,0.0,Pipeline,0.0
14923,38988,Education (GFA),2027,0.0,Pipeline,0.0
14924,18495.2,Education (GFA),2027,0.07142857142857142,Pipeline,333.59999999999997
14925,1001.15,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14926,1001.21,Education (GFA),2027,0.0,Pipeline,0.0
14927,1001.8.x,Education (GFA),2027,0.0,Pipeline,0.0
14928,6034,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14929,18649,Education (GFA),2027,0.0,Pipeline,0.0
14930,15090.1,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14931,1007.46,Education (GFA),2027,0.0,Pipeline,0.0
14932,21257,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14933,28240,Education (GFA),2027,0.0,Pipeline,0.0
14934,38190,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14935,15694,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14936,38036,Education (GFA),2027,0.0,Pipeline,0.0
14937,1113.28,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14938,Al Bahia North,Education (GFA),2027,0.0,Pipeline,0.0
14939,10040,Education (GFA),2027,0.0,Pipeline,0.0
14940,15690,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14941,5222,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14942,17158,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14943,1007.42.1,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14944,1113.6.12.4,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14945,17158.4,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14946,18339,Education (GFA),2027,0.0,Pipeline,0.0
14947,1113.6.12.2,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14948,Al Falah East,Education (GFA),2027,0.0,Pipeline,0.0
14949,21301,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14950,1113.6.12.3,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14951,26239,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14952,17158.3,Education (GFA),2027,0.07142857142857142,Pipeline,11724.685714285713
14953,5746,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14954,32592,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14955,18932,Education (GFA),2027,0.07142857142857142,Pipeline,216.5
14956,1113.1.3,Education (GFA),2027,0.0,Pipeline,0.0
14957,1113.6.12.1,Education (GFA),2027,0.017857142857142856,Pipeline,0.0
14958,21592,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14959,39724,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14960,24640,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14961,16775,Education (GFA),2027,0.0,Pipeline,0.0
14962,11220,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14963,1113.24.x,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14964,5251,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14965,18211,Education (GFA),2027,0.07142857142857142,Pipeline,14904.0
14966,25258,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14967,1039,Education (GFA),2027,0.0,Pipeline,0.0
14968,1039.1,Education (GFA),2027,0.0,Pipeline,0.0
14969,1113.17,Education (GFA),2027,0.04285714285714286,Pipeline,13122.72
14970,1113.7.JB_JC,Education (GFA),2027,0.0,Pipeline,0.0
14971,1251.6,Education (GFA),2027,0.03571428571428571,Pipeline,0.0
14972,33436,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14973,1113.7.JE,Education (GFA),2027,0.0,Pipeline,0.0
14974,21661,Education (GFA),2027,0.03571428571428571,Pipeline,4462.714285714285
14975,17860,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14976,1251.2.1,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14977,1113.E1_C3e,Education (GFA),2027,0.0,Pipeline,0.0
14978,1113.21,Education (GFA),2027,0.05714285714285715,Pipeline,0.0
14979,24811,Education (GFA),2027,0.04285714285714286,Pipeline,0.0
14980,ABU AL HABL ISLAND_P1,Education (GFA),2027,0.0,Pipeline,0.0
14981,35581,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14982,Ras Al Sader_142,Education (GFA),2027,0.0,Pipeline,0.0
14983,18650,Education (GFA),2027,0.0,Pipeline,0.0
14984,18916,Education (GFA),2027,0.03571428571428571,Pipeline,0.0
14985,Z9_MBZ,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14986,Al Hanyourah,Education (GFA),2027,0.0,Pipeline,0.0
14987,1104,Education (GFA),2027,0.0,Pipeline,0.0
14988,10234,Education (GFA),2027,0.0,Pipeline,0.0
14989,AL SMEEH_21,Education (GFA),2027,0.0,Pipeline,0.0
14990,GHANADHAH_2,Education (GFA),2027,0.0,Pipeline,0.0
14991,1113.13,Education (GFA),2027,0.07142857142857142,Pipeline,0.0
14992,32379,Education (GFA),2027,0.0,Pipeline,0.0
14993,Samha New Housing - Ph 3,Other (GFA),2027,0.0,Pipeline,0.0
14994,Samha New Housing - Ph 2,Other (GFA),2027,0.0,Pipeline,0.0
14995,ABU MREIKHAH_2,Other (GFA),2027,0.0,Pipeline,0.0
14996,26626,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
14997,Umm Al Nar,Other (GFA),2027,0.0,Pipeline,0.0
14998,21703,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
14999,Al Haffar,Other (GFA),2027,0.0,Pipeline,0.0
15000,Al Shahamah II_1,Other (GFA),2027,0.0,Pipeline,0.0
15001,Samha New Housing - Ph 1,Other (GFA),2027,0.0,Pipeline,0.0
15002,18312,Other (GFA),2027,0.0,Pipeline,0.0
15003,1920,Other (GFA),2027,0.0,Pipeline,0.0
15004,5000.34,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15005,33416,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15006,36016,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15007,37817,Other (GFA),2027,0.0,Pipeline,0.0
15008,25983,Other (GFA),2027,0.0,Pipeline,0.0
15009,33450,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15010,Rabdan,Other (GFA),2027,0.0,Pipeline,0.0
15011,14135,Other (GFA),2027,0.0,Pipeline,0.0
15012,1137,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15013,1007.38,Other (GFA),2027,0.0,Pipeline,0.0
15014,15090.2,Other (GFA),2027,0.0,Pipeline,0.0
15015,KizadCentre,Other (GFA),2027,0.0,Pipeline,0.0
15016,1007.42.4,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15017,1113.6.12,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15018,Zayed Military city,Other (GFA),2027,0.0,Pipeline,0.0
15019,1997.1,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15020,SHM13_P1,Other (GFA),2027,0.0,Pipeline,0.0
15021,1114.48,Other (GFA),2027,0.0,Pipeline,0.0
15022,25087.x,Other (GFA),2027,0.0,Pipeline,0.0
15023,Mina Zayed_Phase 3,Other (GFA),2027,0.0,Pipeline,0.0
15024,12698,Other (GFA),2027,0.0,Pipeline,0.0
15025,1113.1,Other (GFA),2027,0.0,Pipeline,0.0
15026,6053,Other (GFA),2027,0.0,Pipeline,0.0
15027,22345,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15028,36681,Other (GFA),2027,0.0,Pipeline,0.0
15029,Al Sader Ph2,Other (GFA),2027,0.0,Pipeline,0.0
15030,1164,Other (GFA),2027,0.0,Pipeline,0.0
15031,1416,Other (GFA),2027,0.0,Pipeline,0.0
15032,17407,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15033,1089.65,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15034,1113.16,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15035,23037,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15036,18495.1,Other (GFA),2027,0.0,Pipeline,0.0
15037,1317,Other (GFA),2027,0.0,Pipeline,0.0
15038,38988,Other (GFA),2027,0.0,Pipeline,0.0
15039,18495.2,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15040,1001.15,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15041,1001.21,Other (GFA),2027,0.0,Pipeline,0.0
15042,1001.8.x,Other (GFA),2027,0.0,Pipeline,0.0
15043,6034,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15044,18649,Other (GFA),2027,0.0,Pipeline,0.0
15045,15090.1,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15046,1007.46,Other (GFA),2027,0.0,Pipeline,0.0
15047,21257,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15048,28240,Other (GFA),2027,0.0,Pipeline,0.0
15049,38190,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15050,15694,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15051,38036,Other (GFA),2027,0.0,Pipeline,0.0
15052,1113.28,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15053,Al Bahia North,Other (GFA),2027,0.0,Pipeline,0.0
15054,10040,Other (GFA),2027,0.0,Pipeline,0.0
15055,15690,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15056,5222,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15057,17158,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15058,1007.42.1,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15059,1113.6.12.4,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15060,17158.4,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15061,18339,Other (GFA),2027,0.0,Pipeline,0.0
15062,1113.6.12.2,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15063,Al Falah East,Other (GFA),2027,0.0,Pipeline,0.0
15064,21301,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15065,1113.6.12.3,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15066,26239,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15067,17158.3,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15068,5746,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15069,32592,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15070,18932,Other (GFA),2027,0.07142857142857142,Pipeline,3193.428571428571
15071,1113.1.3,Other (GFA),2027,0.0,Pipeline,0.0
15072,1113.6.12.1,Other (GFA),2027,0.017857142857142856,Pipeline,0.0
15073,21592,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15074,39724,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15075,24640,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15076,16775,Other (GFA),2027,0.0,Pipeline,0.0
15077,11220,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15078,1113.24.x,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15079,5251,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15080,18211,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15081,25258,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15082,1039,Other (GFA),2027,0.0,Pipeline,0.0
15083,1039.1,Other (GFA),2027,0.0,Pipeline,0.0
15084,1113.17,Other (GFA),2027,0.04285714285714286,Pipeline,0.0
15085,1113.7.JB_JC,Other (GFA),2027,0.0,Pipeline,0.0
15086,1251.6,Other (GFA),2027,0.03571428571428571,Pipeline,0.0
15087,33436,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15088,1113.7.JE,Other (GFA),2027,0.0,Pipeline,0.0
15089,21661,Other (GFA),2027,0.03571428571428571,Pipeline,0.0
15090,17860,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15091,1251.2.1,Other (GFA),2027,0.07142857142857142,Pipeline,10374.071428571428
15092,1113.E1_C3e,Other (GFA),2027,0.0,Pipeline,0.0
15093,1113.21,Other (GFA),2027,0.05714285714285715,Pipeline,0.0
15094,24811,Other (GFA),2027,0.04285714285714286,Pipeline,0.0
15095,ABU AL HABL ISLAND_P1,Other (GFA),2027,0.0,Pipeline,0.0
15096,35581,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15097,Ras Al Sader_142,Other (GFA),2027,0.0,Pipeline,0.0
15098,18650,Other (GFA),2027,0.0,Pipeline,0.0
15099,18916,Other (GFA),2027,0.03571428571428571,Pipeline,0.0
15100,Z9_MBZ,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15101,Al Hanyourah,Other (GFA),2027,0.0,Pipeline,0.0
15102,1104,Other (GFA),2027,0.0,Pipeline,0.0
15103,10234,Other (GFA),2027,0.0,Pipeline,0.0
15104,AL SMEEH_21,Other (GFA),2027,0.0,Pipeline,0.0
15105,GHANADHAH_2,Other (GFA),2027,0.0,Pipeline,0.0
15106,1113.13,Other (GFA),2027,0.07142857142857142,Pipeline,0.0
15107,32379,Other (GFA),2027,0.0,Pipeline,0.0
15108,Samha New Housing - Ph 3,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15109,Samha New Housing - Ph 2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15110,ABU MREIKHAH_2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15111,26626,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,190000.0
15112,Umm Al Nar,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15113,21703,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,0.0
15114,Al Haffar,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15115,Al Shahamah II_1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15116,Samha New Housing - Ph 1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15117,18312,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15118,1920,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15119,5000.34,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15120,33416,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,0.0
15121,36016,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,0.0
15122,37817,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15123,25983,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,11400.0
15124,33450,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15125,Rabdan,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15126,14135,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15127,1137,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15128,1007.38,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15129,15090.2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15130,KizadCentre,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15131,1007.42.4,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15132,1113.6.12,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15133,Zayed Military city,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15134,1997.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15135,SHM13_P1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15136,1114.48,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15137,25087.x,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15138,Mina Zayed_Phase 3,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15139,12698,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15140,1113.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15141,6053,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15142,22345,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15143,36681,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15144,Al Sader Ph2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15145,1164,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15146,1416,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15147,17407,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15148,1089.65,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15149,1113.16,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15150,23037,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15151,18495.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15152,1317,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15153,38988,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15154,18495.2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15155,1001.15,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15156,1001.21,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15157,1001.8.x,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15158,6034,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15159,18649,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15160,15090.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15161,1007.46,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15162,21257,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15163,28240,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15164,38190,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15165,15694,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,0.0
15166,38036,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15167,1113.28,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15168,Al Bahia North,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15169,10040,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15170,15690,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15171,5222,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15172,17158,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15173,1007.42.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15174,1113.6.12.4,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15175,17158.4,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15176,18339,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15177,1113.6.12.2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15178,Al Falah East,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15179,21301,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15180,1113.6.12.3,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15181,26239,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15182,17158.3,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15183,5746,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15184,32592,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15185,18932,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15186,1113.1.3,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15187,1113.6.12.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15188,21592,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15189,39724,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15190,24640,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15191,16775,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15192,11220,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15193,1113.24.x,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15194,5251,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15195,18211,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15196,25258,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15197,1039,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15198,1039.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15199,1113.17,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15200,1113.7.JB_JC,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15201,1251.6,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15202,33436,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15203,1113.7.JE,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15204,21661,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15205,17860,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15206,1251.2.1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15207,1113.E1_C3e,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15208,1113.21,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15209,24811,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15210,ABU AL HABL ISLAND_P1,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15211,35581,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,40660.0
15212,Ras Al Sader_142,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15213,18650,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15214,18916,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,0.0
15215,Z9_MBZ,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15216,Al Hanyourah,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15217,1104,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15218,10234,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15219,AL SMEEH_21,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15220,GHANADHAH_2,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15221,1113.13,Residential - Villas Emiratis (Units),2028,0.0,Pipeline,0.0
15222,32379,Residential - Villas Emiratis (Units),2028,0.07142857142857142,Pipeline,60799.99999999999
15223,Samha New Housing - Ph 3,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15224,Samha New Housing - Ph 2,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15225,ABU MREIKHAH_2,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15226,26626,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15227,Umm Al Nar,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15228,21703,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15229,Al Haffar,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15230,Al Shahamah II_1,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15231,Samha New Housing - Ph 1,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15232,18312,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15233,1920,Residential - Villas Non-Emiratis (Units),2028,0.0,Pipeline,0.0
15234,5000.34,Residential - Villas Non-Emiratis (Units),2028,0.07142857142857142,Pipeline,45030.0
